2024-09-30 02:04:25 - 0.3111111111111111, 0.3111111111111111, 1.1555555555555557, 26.9, 26.9, 2.808914381037628, [27, 31, 23, 25, 29, 32, 27, 27, 27, 26, 25, 23, 24, 23, 26, 31, 26, 25, 30, 31]
2024-09-30 02:04:59 - 0.3111111111111111, 0.3111111111111111, 1.3666666666666667, 29.210526315789473, 29.65, 4.065402809070707, [34, 24, 38, 32, 27, 29, 35, 30, 28, 37, 30, 24, 31, 31, 25, 30, 23, 28, 27, 30]
2024-09-30 02:05:33 - 0.3111111111111111, 0.3111111111111111, 1.577777777777778, 28.68421052631579, 28.3, 3.4365680554879163, [28, 21, 35, 22, 28, 29, 27, 32, 30, 27, 29, 29, 33, 30, 28, 31, 22, 30, 28, 27]
2024-09-30 02:06:07 - 0.3111111111111111, 0.3111111111111111, 1.788888888888889, 28.68421052631579, 29.1, 3.871692136521188, [28, 28, 37, 32, 29, 29, 27, 31, 36, 29, 23, 28, 34, 23, 33, 27, 28, 31, 26, 23]
2024-09-30 02:06:42 - 0.3111111111111111, 0.3111111111111111, 2.0, 27.9, 27.9, 3.254228019054596, [27, 29, 26, 29, 32, 33, 23, 31, 32, 26, 29, 28, 32, 29, 22, 27, 23, 30, 23, 27]
2024-09-30 02:07:11 - 0.3111111111111111, 0.5222222222222223, 0.1, 21.105263157894736, 21.2, 0.812403840463596, [22, 21, 20, 21, 20, 21, 21, 21, 23, 20, 21, 21, 22, 22, 22, 21, 20, 21, 22, 22]
2024-09-30 02:07:43 - 0.3111111111111111, 0.5222222222222223, 0.3111111111111111, 22.473684210526315, 22.75, 1.7571283390805579, [22, 23, 22, 23, 25, 22, 20, 28, 22, 21, 21, 22, 24, 21, 25, 22, 24, 22, 23, 23]
2024-09-30 02:08:17 - 0.3111111111111111, 0.5222222222222223, 0.5222222222222223, 23.473684210526315, 23.65, 1.49248115565993, [22, 23, 21, 22, 24, 23, 24, 24, 24, 25, 24, 22, 24, 27, 24, 26, 24, 25, 24, 21]
2024-09-30 02:08:51 - 0.3111111111111111, 0.5222222222222223, 0.7333333333333333, 26.63157894736842, 27.1, 3.793415347678131, [27, 30, 26, 24, 23, 30, 27, 31, 27, 21, 28, 29, 22, 25, 23, 29, 36, 25, 25, 34]
2024-09-30 02:09:25 - 0.3111111111111111, 0.5222222222222223, 0.9444444444444444, 28.31578947368421, 28.65, 2.95423424934449, [26, 35, 33, 25, 27, 29, 25, 25, 27, 31, 31, 32, 28, 29, 31, 26, 32, 27, 25, 29]
2024-09-30 02:09:58 - 0.3111111111111111, 0.5222222222222223, 1.1555555555555557, 28.166666666666668, 28.95, 3.3686050525402944, [25, 28, 27, 30, 29, 28, 30, 27, 25, 36, 29, 30, 30, 23, 31, 36, 26, 26, 29, 34]
2024-09-30 02:10:32 - 0.3111111111111111, 0.5222222222222223, 1.3666666666666667, 29.3, 29.3, 4.0877866871939394, [22, 36, 23, 35, 30, 29, 27, 27, 33, 29, 23, 29, 23, 34, 30, 34, 31, 28, 32, 31]
2024-09-30 02:11:06 - 0.3111111111111111, 0.5222222222222223, 1.577777777777778, 28.789473684210527, 29.15, 3.2905166767545793, [28, 26, 25, 31, 26, 32, 28, 28, 32, 32, 33, 25, 27, 30, 35, 28, 36, 26, 30, 25]
2024-09-30 02:11:39 - 0.3111111111111111, 0.5222222222222223, 1.788888888888889, 29.6, 29.6, 3.52703841770968, [28, 24, 30, 31, 25, 28, 36, 25, 30, 25, 30, 32, 25, 35, 33, 27, 32, 34, 32, 30]
2024-09-30 02:12:13 - 0.3111111111111111, 0.5222222222222223, 2.0, 29.88888888888889, 30.7, 3.4655446902326914, [38, 32, 34, 30, 30, 28, 38, 32, 30, 27, 29, 30, 28, 25, 29, 29, 37, 30, 28, 30]
2024-09-30 02:12:44 - 0.3111111111111111, 0.7333333333333333, 0.1, 22.7, 22.7, 1.646207763315433, [24, 21, 22, 23, 21, 25, 25, 24, 21, 25, 20, 22, 23, 21, 25, 24, 21, 22, 24, 21]
2024-09-30 02:13:16 - 0.3111111111111111, 0.7333333333333333, 0.3111111111111111, 23.0, 23.35, 2.1041625412500813, [30, 22, 22, 24, 25, 22, 22, 24, 20, 25, 23, 23, 26, 23, 22, 23, 21, 25, 23, 22]
2024-09-30 02:13:49 - 0.3111111111111111, 0.7333333333333333, 0.5222222222222223, 25.36842105263158, 25.7, 2.882707061079915, [31, 25, 21, 29, 25, 32, 28, 21, 25, 27, 25, 24, 25, 24, 28, 24, 24, 22, 27, 27]
2024-09-30 02:14:23 - 0.3111111111111111, 0.7333333333333333, 0.7333333333333333, 28.210526315789473, 27.9, 2.773084924772409, [26, 29, 29, 29, 27, 26, 33, 30, 28, 32, 27, 23, 28, 22, 26, 27, 33, 26, 29, 28]
2024-09-30 02:14:56 - 0.3111111111111111, 0.7333333333333333, 0.9444444444444444, 27.68421052631579, 28.1, 3.9484174044799265, [34, 29, 32, 28, 29, 36, 25, 31, 21, 24, 26, 29, 24, 25, 26, 31, 31, 23, 25, 33]
2024-09-30 02:15:30 - 0.3111111111111111, 0.7333333333333333, 1.1555555555555557, 30.05263157894737, 29.7, 2.8478061731796287, [31, 28, 28, 23, 29, 28, 30, 34, 28, 30, 35, 33, 29, 27, 32, 26, 33, 28, 32, 30]
2024-09-30 02:16:05 - 0.3111111111111111, 0.7333333333333333, 1.3666666666666667, 30.263157894736842, 30.8, 3.994996871087636, [27, 26, 33, 25, 33, 30, 31, 28, 41, 29, 31, 30, 31, 31, 37, 28, 38, 32, 27, 28]
2024-09-30 02:16:38 - 0.3111111111111111, 0.7333333333333333, 1.577777777777778, 30.789473684210527, 31.25, 4.035777496344416, [27, 31, 26, 27, 32, 36, 30, 30, 30, 24, 35, 26, 35, 31, 37, 35, 32, 40, 30, 31]
2024-09-30 02:17:11 - 0.3111111111111111, 0.7333333333333333, 1.788888888888889, 30.85, 30.85, 3.5252659474144643, [30, 29, 33, 25, 27, 37, 28, 28, 26, 36, 27, 33, 31, 34, 37, 31, 34, 28, 31, 32]
2024-09-30 02:17:45 - 0.3111111111111111, 0.7333333333333333, 2.0, 33.111111111111114, 33.1, 5.3188344587888805, [36, 27, 22, 33, 41, 30, 32, 34, 33, 44, 35, 41, 30, 29, 34, 40, 33, 27, 33, 28]
2024-09-30 02:18:15 - 0.3111111111111111, 0.9444444444444444, 0.1, 22.789473684210527, 23.0, 1.61245154965971, [23, 21, 21, 21, 24, 24, 21, 21, 26, 23, 23, 23, 27, 23, 22, 23, 22, 24, 24, 24]
2024-09-30 02:18:48 - 0.3111111111111111, 0.9444444444444444, 0.3111111111111111, 23.63157894736842, 23.9, 2.3853720883753127, [28, 29, 26, 22, 22, 22, 23, 25, 28, 22, 22, 25, 24, 24, 24, 21, 25, 20, 24, 22]
2024-09-30 02:19:21 - 0.3111111111111111, 0.9444444444444444, 0.5222222222222223, 29.36842105263158, 29.1, 2.5475478405713994, [29, 31, 29, 31, 28, 33, 28, 30, 24, 26, 33, 33, 28, 32, 29, 31, 26, 28, 27, 26]
2024-09-30 02:19:54 - 0.3111111111111111, 0.9444444444444444, 0.7333333333333333, 30.31578947368421, 30.9, 4.752893855326457, [22, 31, 29, 32, 25, 36, 30, 42, 28, 37, 36, 35, 24, 29, 34, 32, 31, 31, 28, 26]
2024-09-30 02:20:28 - 0.3111111111111111, 0.9444444444444444, 0.9444444444444444, 28.61111111111111, 29.75, 4.264680527307995, [30, 40, 32, 29, 27, 27, 40, 35, 30, 28, 29, 32, 23, 25, 27, 28, 30, 29, 26, 28]
2024-09-30 02:21:01 - 0.3111111111111111, 0.9444444444444444, 1.1555555555555557, 29.833333333333332, 29.85, 3.2291639784935047, [32, 23, 34, 30, 29, 37, 30, 31, 32, 28, 34, 34, 26, 28, 27, 29, 30, 27, 27, 29]
2024-09-30 02:21:34 - 0.3111111111111111, 0.9444444444444444, 1.3666666666666667, 32.21052631578947, 31.8, 3.2802438933713454, [32, 32, 24, 34, 35, 30, 32, 35, 34, 29, 32, 29, 26, 32, 31, 37, 31, 33, 30, 38]
2024-09-30 02:22:08 - 0.3111111111111111, 0.9444444444444444, 1.577777777777778, 31.105263157894736, 31.8, 5.635601121442147, [40, 38, 24, 30, 28, 25, 28, 25, 33, 33, 28, 45, 41, 32, 25, 30, 32, 32, 36, 31]
2024-09-30 02:22:41 - 0.3111111111111111, 0.9444444444444444, 1.788888888888889, 32.31578947368421, 31.8, 4.214261501141095, [35, 35, 32, 32, 40, 30, 32, 26, 28, 37, 31, 28, 35, 32, 30, 39, 30, 29, 22, 33]
2024-09-30 02:23:14 - 0.3111111111111111, 0.9444444444444444, 2.0, 33.1578947368421, 33.7, 4.57274534606947, [38, 40, 32, 31, 29, 33, 36, 30, 40, 29, 32, 32, 39, 29, 29, 28, 36, 30, 44, 37]
2024-09-30 02:23:45 - 0.3111111111111111, 1.1555555555555557, 0.1, 23.894736842105264, 24.1, 1.8947295321496418, [28, 26, 25, 26, 22, 25, 25, 26, 21, 25, 22, 23, 25, 23, 26, 21, 25, 22, 23, 23]
2024-09-30 02:24:18 - 0.3111111111111111, 1.1555555555555557, 0.3111111111111111, 24.736842105263158, 25.05, 2.8892040426387333, [25, 29, 23, 27, 23, 21, 23, 31, 29, 23, 23, 22, 21, 25, 25, 27, 27, 22, 26, 29]
2024-09-30 02:24:51 - 0.3111111111111111, 1.1555555555555557, 0.5222222222222223, 28.473684210526315, 28.75, 2.426417111710186, [29, 30, 29, 30, 32, 31, 32, 29, 34, 25, 26, 29, 25, 27, 30, 26, 27, 26, 28, 30]
2024-09-30 02:25:24 - 0.3111111111111111, 1.1555555555555557, 0.7333333333333333, 30.8, 30.8, 3.4583232931581165, [32, 31, 29, 35, 37, 26, 24, 30, 26, 34, 29, 35, 30, 32, 33, 34, 30, 25, 32, 32]
2024-09-30 02:25:57 - 0.3111111111111111, 1.1555555555555557, 0.9444444444444444, 31.94736842105263, 32.75, 4.742098691507802, [30, 32, 36, 33, 32, 27, 32, 28, 41, 48, 33, 32, 37, 31, 32, 32, 31, 29, 32, 27]
2024-09-30 02:26:31 - 0.3111111111111111, 1.1555555555555557, 1.1555555555555557, 30.105263157894736, 30.55, 3.943031828428475, [24, 34, 29, 39, 28, 27, 28, 25, 29, 31, 34, 29, 37, 31, 26, 29, 35, 29, 35, 32]
2024-09-30 02:27:04 - 0.3111111111111111, 1.1555555555555557, 1.3666666666666667, 32.75, 32.75, 3.5899164335677787, [39, 32, 37, 27, 28, 30, 27, 37, 30, 33, 28, 38, 31, 36, 32, 35, 34, 35, 32, 34]
2024-09-30 02:27:37 - 0.3111111111111111, 1.1555555555555557, 1.577777777777778, 31.555555555555557, 31.55, 4.684815898197067, [24, 29, 31, 38, 31, 29, 25, 33, 32, 36, 37, 32, 30, 37, 22, 41, 32, 34, 29, 29]
2024-09-30 02:28:11 - 0.3111111111111111, 1.1555555555555557, 1.788888888888889, 31.842105263157894, 32.45, 5.004747745890896, [30, 34, 35, 32, 27, 25, 33, 38, 34, 28, 44, 32, 29, 39, 38, 29, 26, 25, 36, 35]
2024-09-30 02:28:44 - 0.3111111111111111, 1.1555555555555557, 2.0, 32.526315789473685, 33.0, 4.207136793592526, [31, 29, 29, 29, 36, 38, 30, 26, 30, 33, 31, 29, 39, 34, 34, 31, 36, 33, 40, 42]
2024-09-30 02:29:15 - 0.3111111111111111, 1.3666666666666667, 0.1, 25.736842105263158, 26.15, 2.6884010117540127, [26, 23, 26, 30, 31, 24, 24, 25, 25, 28, 27, 26, 25, 27, 24, 25, 24, 25, 24, 34]
2024-09-30 02:29:47 - 0.3111111111111111, 1.3666666666666667, 0.3111111111111111, 24.88888888888889, 25.7, 3.257299494980466, [27, 24, 26, 29, 24, 31, 33, 25, 22, 24, 23, 25, 33, 23, 26, 26, 22, 24, 24, 23]
2024-09-30 02:30:20 - 0.3111111111111111, 1.3666666666666667, 0.5222222222222223, 29.842105263157894, 29.45, 3.024483426967323, [30, 31, 31, 26, 32, 31, 34, 22, 26, 33, 34, 27, 31, 28, 31, 31, 27, 28, 30, 26]
2024-09-30 02:30:53 - 0.3111111111111111, 1.3666666666666667, 0.7333333333333333, 31.05, 31.05, 4.224630161327735, [31, 30, 26, 38, 34, 32, 39, 25, 36, 23, 26, 33, 33, 29, 35, 32, 33, 27, 28, 31]
2024-09-30 02:31:26 - 0.3111111111111111, 1.3666666666666667, 0.9444444444444444, 30.105263157894736, 30.75, 4.345975149491768, [32, 33, 34, 29, 25, 26, 27, 31, 43, 32, 26, 32, 28, 26, 26, 31, 38, 31, 32, 33]
2024-09-30 02:32:00 - 0.3111111111111111, 1.3666666666666667, 1.1555555555555557, 31.31578947368421, 31.85, 4.327528162819972, [35, 30, 42, 29, 31, 32, 35, 26, 27, 27, 34, 28, 32, 40, 33, 29, 29, 34, 37, 27]
2024-09-30 02:32:33 - 0.3111111111111111, 1.3666666666666667, 1.3666666666666667, 31.736842105263158, 32.1, 2.99833287011299, [36, 31, 29, 37, 34, 29, 28, 36, 39, 33, 31, 30, 31, 32, 30, 31, 29, 29, 33, 34]
2024-09-30 02:33:06 - 0.3111111111111111, 1.3666666666666667, 1.577777777777778, 32.578947368421055, 32.2, 3.501428280002319, [34, 26, 31, 31, 37, 32, 34, 32, 32, 30, 38, 26, 38, 32, 35, 33, 34, 32, 32, 25]
2024-09-30 02:33:40 - 0.3111111111111111, 1.3666666666666667, 1.788888888888889, 32.473684210526315, 32.95, 4.443815927780988, [27, 31, 38, 39, 36, 42, 34, 38, 28, 32, 30, 35, 30, 32, 35, 28, 28, 38, 26, 32]
2024-09-30 02:34:14 - 0.3111111111111111, 1.3666666666666667, 2.0, 32.3, 32.3, 4.243819034784589, [34, 33, 28, 31, 36, 34, 27, 32, 24, 39, 33, 38, 32, 34, 30, 40, 36, 30, 30, 25]
2024-09-30 02:34:44 - 0.3111111111111111, 1.577777777777778, 0.1, 25.210526315789473, 25.85, 3.71853465763061, [29, 29, 24, 26, 24, 28, 26, 23, 23, 25, 24, 22, 21, 23, 26, 27, 22, 29, 28, 38]
2024-09-30 02:35:16 - 0.3111111111111111, 1.577777777777778, 0.3111111111111111, 26.842105263157894, 27.4, 3.4263683398023628, [23, 28, 28, 24, 29, 27, 25, 24, 31, 27, 32, 38, 26, 23, 26, 27, 25, 27, 28, 30]
2024-09-30 02:35:49 - 0.3111111111111111, 1.577777777777778, 0.5222222222222223, 28.63157894736842, 29.2, 4.190465367951393, [32, 28, 30, 32, 31, 25, 33, 28, 30, 27, 30, 40, 22, 30, 26, 25, 27, 25, 37, 26]
2024-09-30 02:36:23 - 0.3111111111111111, 1.577777777777778, 0.7333333333333333, 32.611111111111114, 31.75, 3.5759614091877445, [24, 38, 33, 34, 33, 31, 33, 24, 35, 38, 32, 33, 32, 34, 29, 29, 32, 31, 32, 28]
2024-09-30 02:36:56 - 0.3111111111111111, 1.577777777777778, 0.9444444444444444, 30.65, 30.65, 2.815581645060217, [32, 29, 30, 27, 26, 28, 33, 28, 36, 35, 32, 31, 29, 35, 33, 27, 29, 32, 32, 29]
2024-09-30 02:37:29 - 0.3111111111111111, 1.577777777777778, 1.1555555555555557, 31.526315789473685, 31.05, 4.409931972264425, [34, 36, 24, 27, 32, 30, 31, 35, 38, 39, 29, 25, 33, 22, 34, 29, 33, 31, 27, 32]
2024-09-30 02:38:03 - 0.3111111111111111, 1.577777777777778, 1.3666666666666667, 33.22222222222222, 34.45, 5.132981589680601, [32, 37, 31, 45, 30, 28, 39, 31, 34, 34, 34, 32, 34, 42, 27, 34, 46, 38, 31, 30]
2024-09-30 02:38:36 - 0.3111111111111111, 1.577777777777778, 1.577777777777778, 32.1578947368421, 32.55, 3.3981612675092396, [36, 40, 31, 31, 27, 30, 37, 31, 26, 34, 33, 31, 33, 36, 35, 32, 32, 36, 28, 32]
2024-09-30 02:39:10 - 0.3111111111111111, 1.577777777777778, 1.788888888888889, 32.473684210526315, 32.95, 4.306680856529772, [25, 31, 29, 30, 36, 28, 31, 33, 33, 39, 31, 37, 39, 29, 42, 37, 32, 30, 30, 37]
2024-09-30 02:39:43 - 0.3111111111111111, 1.577777777777778, 2.0, 34.1, 34.1, 4.559605246071199, [31, 35, 32, 36, 29, 33, 31, 43, 34, 36, 27, 36, 35, 41, 35, 38, 43, 29, 28, 30]
2024-09-30 02:40:14 - 0.3111111111111111, 1.788888888888889, 0.1, 28.2, 28.2, 2.8390139133156778, [28, 29, 32, 30, 27, 28, 23, 31, 25, 33, 24, 27, 27, 27, 30, 32, 30, 24, 31, 26]
2024-09-30 02:40:46 - 0.3111111111111111, 1.788888888888889, 0.3111111111111111, 27.75, 27.75, 2.8084693339967237, [25, 32, 23, 29, 29, 26, 26, 29, 26, 29, 24, 31, 32, 29, 26, 26, 27, 33, 29, 24]
2024-09-30 02:41:19 - 0.3111111111111111, 1.788888888888889, 0.5222222222222223, 29.473684210526315, 29.85, 2.8332843133014376, [28, 28, 37, 33, 31, 30, 28, 29, 28, 34, 28, 26, 25, 33, 32, 28, 29, 31, 31, 28]
2024-09-30 02:41:52 - 0.3111111111111111, 1.788888888888889, 0.7333333333333333, 32.4, 32.4, 4.953786430600334, [29, 28, 39, 36, 33, 25, 36, 32, 32, 28, 39, 23, 27, 34, 40, 26, 34, 33, 39, 35]
2024-09-30 02:42:26 - 0.3111111111111111, 1.788888888888889, 0.9444444444444444, 30.9, 30.9, 3.462657938636157, [29, 33, 30, 29, 32, 27, 33, 25, 28, 33, 34, 35, 27, 33, 24, 33, 36, 34, 28, 35]
2024-09-30 02:42:59 - 0.3111111111111111, 1.788888888888889, 1.1555555555555557, 31.22222222222222, 31.25, 3.8193585848935423, [30, 28, 33, 35, 33, 30, 30, 30, 28, 30, 34, 27, 40, 34, 36, 35, 23, 32, 31, 26]
2024-09-30 02:43:32 - 0.3111111111111111, 1.788888888888889, 1.3666666666666667, 33.05263157894737, 33.6, 4.705316142407436, [32, 32, 34, 41, 36, 28, 28, 34, 36, 29, 40, 37, 44, 30, 31, 37, 28, 26, 36, 33]
2024-09-30 02:44:06 - 0.3111111111111111, 1.788888888888889, 1.577777777777778, 31.842105263157894, 32.5, 4.994997497496871, [40, 25, 26, 35, 34, 26, 31, 45, 29, 31, 34, 33, 34, 30, 28, 28, 40, 32, 33, 36]
2024-09-30 02:44:39 - 0.3111111111111111, 1.788888888888889, 1.788888888888889, 33.05263157894737, 33.75, 5.421023888528808, [33, 35, 31, 43, 27, 29, 29, 47, 32, 25, 34, 32, 31, 33, 36, 34, 44, 37, 33, 30]
2024-09-30 02:45:13 - 0.3111111111111111, 1.788888888888889, 2.0, 34.35, 34.35, 5.082076347321044, [44, 37, 34, 35, 36, 26, 33, 35, 33, 42, 35, 39, 28, 33, 30, 37, 41, 26, 26, 37]
2024-09-30 02:45:43 - 0.3111111111111111, 2.0, 0.1, 28.42105263157895, 28.15, 2.351063589101749, [26, 28, 31, 26, 27, 30, 29, 24, 27, 27, 28, 26, 29, 29, 31, 32, 30, 31, 23, 29]
2024-09-30 02:46:15 - 0.3111111111111111, 2.0, 0.3111111111111111, 28.94736842105263, 29.3, 3.0512292604784714, [27, 31, 25, 27, 29, 32, 34, 30, 29, 30, 26, 36, 26, 31, 29, 31, 33, 25, 30, 25]
2024-09-30 02:46:48 - 0.3111111111111111, 2.0, 0.5222222222222223, 29.263157894736842, 29.7, 3.2726136343907144, [31, 35, 28, 33, 28, 27, 29, 31, 28, 30, 32, 27, 30, 26, 38, 26, 32, 32, 26, 25]
2024-09-30 02:47:21 - 0.3111111111111111, 2.0, 0.7333333333333333, 30.9, 30.9, 3.5902646142032486, [37, 27, 32, 30, 28, 31, 34, 32, 30, 29, 26, 35, 34, 35, 27, 31, 26, 32, 25, 37]
2024-09-30 02:47:54 - 0.3111111111111111, 2.0, 0.9444444444444444, 31.05263157894737, 31.45, 3.0736785778607367, [33, 31, 39, 33, 31, 33, 27, 36, 28, 31, 30, 31, 33, 29, 34, 30, 27, 35, 31, 27]
2024-09-30 02:48:28 - 0.3111111111111111, 2.0, 1.1555555555555557, 31.25, 31.25, 3.462296925452813, [31, 28, 31, 32, 37, 25, 31, 30, 27, 32, 38, 33, 34, 34, 28, 27, 31, 37, 31, 28]
2024-09-30 02:49:01 - 0.3111111111111111, 2.0, 1.3666666666666667, 31.555555555555557, 31.6, 3.7202150475476548, [34, 40, 28, 29, 35, 38, 24, 35, 34, 28, 32, 26, 33, 31, 32, 30, 31, 31, 31, 30]
2024-09-30 02:49:35 - 0.3111111111111111, 2.0, 1.577777777777778, 33.0, 33.45, 3.383415434143434, [33, 36, 31, 27, 31, 31, 36, 39, 35, 37, 32, 32, 42, 32, 33, 30, 35, 30, 35, 32]
2024-09-30 02:50:08 - 0.3111111111111111, 2.0, 1.788888888888889, 32.94736842105263, 32.45, 4.488596662655267, [35, 29, 26, 29, 40, 33, 32, 38, 33, 35, 34, 27, 31, 26, 36, 37, 23, 35, 38, 32]
2024-09-30 02:50:42 - 0.3111111111111111, 2.0, 2.0, 35.421052631578945, 34.9, 4.742362280551751, [25, 31, 33, 35, 42, 31, 44, 37, 39, 42, 37, 35, 37, 35, 34, 31, 27, 38, 31, 34]
2024-09-30 02:51:05 - 0.5222222222222223, 0.1, 0.1, 46.473684210526315, 45.95, 4.631144566951026, [36, 46, 52, 49, 47, 49, 45, 38, 45, 49, 37, 45, 43, 51, 47, 48, 45, 54, 44, 49]
2024-09-30 02:51:29 - 0.5222222222222223, 0.1, 0.3111111111111111, 21.94736842105263, 22.15, 1.7684739183827394, [21, 25, 20, 24, 21, 22, 23, 20, 22, 26, 22, 21, 22, 20, 25, 24, 22, 21, 22, 20]
2024-09-30 02:51:54 - 0.5222222222222223, 0.1, 0.5222222222222223, 20.842105263157894, 21.05, 1.2031209415515967, [20, 25, 21, 20, 22, 22, 21, 20, 20, 21, 22, 21, 22, 20, 22, 20, 21, 20, 21, 20]
2024-09-30 02:52:25 - 0.5222222222222223, 0.1, 0.7333333333333333, 20.31578947368421, 20.45, 0.804673846971554, [20, 20, 23, 20, 21, 20, 20, 21, 20, 21, 20, 20, 22, 20, 20, 20, 20, 20, 20, 21]
2024-09-30 02:52:56 - 0.5222222222222223, 0.1, 0.9444444444444444, 20.88888888888889, 21.2, 1.2083045973594573, [21, 20, 20, 20, 21, 21, 24, 22, 22, 20, 22, 20, 21, 20, 21, 24, 20, 21, 22, 22]
2024-09-30 02:53:28 - 0.5222222222222223, 0.1, 1.1555555555555557, 21.57894736842105, 21.8, 1.630950643030009, [21, 21, 25, 21, 24, 21, 23, 22, 21, 24, 21, 20, 21, 21, 21, 20, 26, 21, 21, 21]
2024-09-30 02:54:01 - 0.5222222222222223, 0.1, 1.3666666666666667, 22.210526315789473, 22.35, 1.2757350822173075, [22, 24, 23, 22, 21, 23, 23, 21, 24, 23, 20, 21, 25, 23, 21, 24, 22, 21, 22, 22]
2024-09-30 02:54:34 - 0.5222222222222223, 0.1, 1.577777777777778, 22.789473684210527, 23.0, 1.9748417658131499, [22, 22, 22, 26, 20, 21, 24, 26, 26, 21, 24, 23, 23, 24, 23, 22, 22, 20, 27, 22]
2024-09-30 02:55:07 - 0.5222222222222223, 0.1, 1.788888888888889, 23.4, 23.4, 2.0346989949375804, [22, 22, 27, 21, 21, 24, 21, 23, 26, 25, 21, 26, 26, 25, 23, 22, 22, 26, 24, 21]
2024-09-30 02:55:41 - 0.5222222222222223, 0.1, 2.0, 23.473684210526315, 23.75, 2.405722344743882, [25, 26, 29, 25, 23, 20, 21, 26, 24, 24, 20, 22, 22, 23, 26, 23, 27, 26, 21, 22]
2024-09-30 02:56:04 - 0.5222222222222223, 0.3111111111111111, 0.1, 34.94736842105263, 35.6, 5.257375771237966, [38, 42, 41, 40, 48, 32, 29, 32, 32, 28, 36, 29, 42, 33, 36, 31, 41, 32, 37, 33]
2024-09-30 02:56:29 - 0.5222222222222223, 0.3111111111111111, 0.3111111111111111, 21.736842105263158, 21.9, 1.4106735979665883, [22, 21, 22, 24, 21, 21, 24, 22, 24, 22, 21, 25, 23, 20, 20, 21, 22, 20, 22, 21]
2024-09-30 02:56:56 - 0.5222222222222223, 0.3111111111111111, 0.5222222222222223, 21.57894736842105, 21.9, 2.0712315177207983, [21, 23, 21, 22, 22, 28, 20, 25, 22, 21, 25, 20, 21, 20, 20, 21, 20, 21, 21, 24]
2024-09-30 02:57:27 - 0.5222222222222223, 0.3111111111111111, 0.7333333333333333, 21.263157894736842, 21.4, 1.1135528725660044, [20, 21, 22, 22, 20, 20, 21, 21, 23, 20, 21, 20, 21, 22, 22, 23, 22, 21, 24, 22]
2024-09-30 02:58:00 - 0.5222222222222223, 0.3111111111111111, 0.9444444444444444, 21.36842105263158, 21.6, 1.4628738838327793, [22, 21, 21, 20, 22, 23, 20, 23, 21, 22, 20, 20, 26, 22, 21, 21, 23, 23, 21, 20]
2024-09-30 02:58:33 - 0.5222222222222223, 0.3111111111111111, 1.1555555555555557, 22.444444444444443, 23.0, 2.23606797749979, [20, 21, 24, 20, 24, 23, 28, 23, 21, 24, 25, 24, 24, 21, 23, 28, 22, 20, 22, 23]
2024-09-30 02:59:06 - 0.5222222222222223, 0.3111111111111111, 1.3666666666666667, 22.9, 22.9, 1.5132745950421556, [21, 21, 21, 21, 24, 23, 25, 21, 23, 24, 25, 25, 24, 24, 25, 23, 23, 21, 22, 22]
2024-09-30 02:59:40 - 0.5222222222222223, 0.3111111111111111, 1.577777777777778, 24.5, 24.5, 2.1563858652847827, [27, 24, 29, 25, 28, 20, 24, 23, 23, 27, 22, 25, 24, 25, 26, 23, 26, 23, 24, 22]
2024-09-30 03:00:14 - 0.5222222222222223, 0.3111111111111111, 1.788888888888889, 24.6, 24.6, 2.3537204591879637, [27, 23, 22, 26, 25, 22, 21, 27, 29, 24, 28, 22, 22, 23, 26, 22, 24, 27, 27, 25]
2024-09-30 03:00:47 - 0.5222222222222223, 0.3111111111111111, 2.0, 25.72222222222222, 25.7, 2.147091055358389, [21, 30, 23, 28, 24, 26, 26, 24, 28, 27, 25, 25, 24, 26, 24, 26, 24, 26, 29, 28]
2024-09-30 03:01:12 - 0.5222222222222223, 0.5222222222222223, 0.1, 20.842105263157894, 21.1, 1.374772708486752, [20, 21, 20, 26, 20, 22, 22, 20, 21, 20, 21, 22, 22, 22, 21, 21, 20, 21, 20, 20]
2024-09-30 03:01:39 - 0.5222222222222223, 0.5222222222222223, 0.3111111111111111, 22.157894736842106, 22.45, 2.0365411854416298, [28, 22, 23, 20, 26, 24, 23, 21, 22, 23, 20, 22, 20, 20, 21, 24, 24, 23, 21, 22]
2024-09-30 03:02:08 - 0.5222222222222223, 0.5222222222222223, 0.5222222222222223, 22.05263157894737, 22.3, 1.9261360284258222, [22, 26, 23, 21, 20, 22, 23, 22, 22, 22, 20, 20, 23, 22, 26, 21, 21, 27, 21, 22]
2024-09-30 03:02:40 - 0.5222222222222223, 0.5222222222222223, 0.7333333333333333, 21.8, 21.8, 0.9797958971132711, [23, 22, 20, 20, 21, 23, 21, 21, 23, 22, 22, 22, 22, 23, 21, 23, 22, 21, 21, 23]
2024-09-30 03:03:13 - 0.5222222222222223, 0.5222222222222223, 0.9444444444444444, 22.68421052631579, 22.9, 1.8947295321496418, [21, 25, 23, 24, 25, 21, 23, 26, 22, 22, 21, 22, 22, 21, 26, 21, 27, 23, 22, 21]
2024-09-30 03:03:47 - 0.5222222222222223, 0.5222222222222223, 1.1555555555555557, 23.789473684210527, 24.0, 1.760681686165901, [27, 27, 23, 23, 23, 23, 23, 25, 28, 26, 23, 24, 23, 25, 23, 24, 24, 23, 22, 21]
